Depth;ABDCQF01;ABDCQF02;ABDCQF03;ABDCQF04;BS;CALI;DRHO;DT;DTS;GR;NPHI;PEF;RACEHM;RACELM;RHOB;ROP;RPCEHM;RPCELM;RT
2634.1;2.2252;2.2174;2.2159;2.2107;8.5;8.5469;0.0517;93.6633;175.1689;34.2258;0.2533;4.7779;0.6733;0.537;2.2135;10.7203;0.8127;0.7578;0.8127
2634.2;2.2274;2.214;2.2134;2.2113;8.5;8.5469;0.05;93.2893;175.595;33.9979;0.2512;4.7404;0.6797;0.5373;2.2124;10.7266;0.8486;0.7708;0.8486
2634.3;2.2285;2.212;2.2112;2.2119;8.5;8.5469;0.0486;92.9152;176.0212;32.9584;0.247;4.7018;0.6882;0.5373;2.2115;10.7224;0.8771;0.7823;0.8771
2634.4;2.229;2.2117;2.2116;2.2131;8.5;8.5469;0.0483;92.5516;176.4303;33.2761;0.244;4.6868;0.6903;0.5372;2.2121;10.7181;0.8945;0.7866;0.8945
2634.5;2.2289;2.2134;2.215;2.2164;8.5;8.5469;0.0495;92.2527;176.7329;34.076;0.2445;4.698;0.6823;0.5378;2.2147;10.7138;0.8901;0.7788;0.8901
2634.6;2.2285;2.2162;2.2193;2.2213;8.5;8.5469;0.0512;91.9539;177.0355;34.9513;0.2467;4.7119;0.6741;0.5395;2.2179;10.7188;0.8355;0.7594;0.8355
2634.7;2.2284;2.2203;2.2213;2.2249;8.5;8.5469;0.0524;91.6801;177.3232;34.7108;0.2468;4.7038;0.6769;0.5425;2.2204;10.7213;0.7487;0.7318;0.7487
2634.8;2.2289;2.225;2.2191;2.2254;8.5;8.5469;0.0527;91.6594;177.4595;34.4715;0.2439;4.6743;0.6733;0.5442;2.2212;10.7238;0.7098;0.7191;0.7098
2634.9;2.2295;2.2289;2.2147;2.2243;8.5;8.5469;0.0527;91.6386;177.5958;34.6441;0.2406;4.659;0.6667;0.5443;2.2208;10.7288;0.6921;0.7087;0.6921
2635;2.2297;2.231;2.2121;2.2234;8.5;8.5469;0.0531;91.6111;177.7121;34.3193;0.239;4.685;0.662;0.5444;2.2209;10.7214;0.6796;0.6995;0.6796
2635.1;2.2301;2.2307;2.2141;2.2234;8.5;8.5469;0.0538;91.4257;177.3698;33.6972;0.2394;4.7365;0.6618;0.5442;2.2219;10.714;0.6705;0.6934;0.6705
2635.2;2.2317;2.23;2.2185;2.2245;8.5;8.5469;0.0545;91.2404;177.0275;34.757;0.2401;4.7687;0.6631;0.5429;2.224;10.7066;0.6722;0.6917;0.6722
2635.3;2.2338;2.2305;2.2221;2.2267;8.5;8.5469;0.055;91.0537;176.6813;34.9167;0.2396;4.7608;0.6596;0.5412;2.226;10.7097;0.6877;0.6927;0.6877
2635.4;2.2343;2.2322;2.2236;2.2297;8.5;8.5468;0.0552;90.9748;175.9344;33.3054;0.2374;4.7282;0.6488;0.5408;2.2275;10.7129;0.6952;0.6882;0.6952
2635.5;2.233;2.2331;2.2251;2.2333;8.5;8.5235;0.0555;90.8951;175.1811;33.1672;0.2348;4.7054;0.6414;0.5427;2.2287;10.7144;0.6524;0.6739;0.6524
2635.6;2.2318;2.2327;2.229;2.2364;8.5;8.5469;0.0554;90.8156;174.4273;33.0347;0.2333;4.7046;0.6353;0.5454;2.2302;10.716;0.6017;0.6522;0.6017
2635.7;2.2327;2.2324;2.2351;2.2373;8.5;8.5469;0.055;90.763;173.4718;34.8632;0.234;4.7217;0.6289;0.5474;2.2321;10.7089;0.5693;0.6344;0.5693
2635.8;2.2356;2.2344;2.24;2.2365;8.5;8.5469;0.0543;90.7121;172.5042;34.63;0.2355;4.7368;0.6237;0.5485;2.2341;10.7018;0.5563;0.6239;0.5563
2635.9;2.2389;2.2384;2.2416;2.2353;8.5;8.5469;0.0534;90.6611;171.5368;34.6624;0.2355;4.7429;0.6214;0.5485;2.2356;10.6947;0.5525;0.6189;0.5525
2636;2.2428;2.2411;2.2401;2.235;8.5;8.5469;0.0527;90.6392;170.7135;35.4953;0.2325;4.7454;0.6217;0.5478;2.2364;10.701;0.5494;0.6159;0.5494
2636.1;2.2481;2.2403;2.2388;2.2353;8.5;8.5469;0.0523;90.6206;169.9069;34.8022;0.2276;4.7518;0.6213;0.5481;2.2372;10.7074;0.5466;0.6131;0.5466
2636.2;2.2548;2.2381;2.241;2.236;8.5;8.5469;0.0528;90.6017;169.1007;33.9167;0.2224;4.7556;0.6163;0.5496;2.2393;10.7125;0.5386;0.6083;0.5386
2636.3;2.2615;2.2389;2.2459;2.2374;8.5;8.5469;0.0543;90.4898;168.4675;33.4646;0.2184;4.7429;0.6093;0.5502;2.2431;10.2791;0.5276;0.6024;0.5276
2636.4;2.2653;2.2433;2.2496;2.2413;8.5;8.5469;0.056;90.361;167.8655;33.0121;0.2172;4.7054;0.6039;0.5518;2.2472;9.8444;0.5146;0.5954;0.5146
2636.5;2.2664;2.2475;2.2497;2.2475;8.5;8.5469;0.0573;90.2324;167.2638;32.4325;0.2192;4.6583;0.6005;0.5524;2.25;8.9776;0.5038;0.59;0.5038
2636.6;2.2646;2.2498;2.2473;2.253;8.5;8.5469;0.0582;90.1746;166.8277;32.7153;0.2236;4.6237;0.5994;0.5532;2.2508;8.1129;0.4996;0.5871;0.4996
2636.7;2.2615;2.2523;2.2454;2.2541;8.5;8.5469;0.0597;90.1346;166.433;34.0182;0.2285;4.6231;0.5993;0.5538;2.2506;7.9858;0.5038;0.5877;0.5038
2636.8;2.2573;2.2557;2.2444;2.2503;8.5;8.5469;0.062;90.0946;166.0387;34.5001;0.2319;4.6548;0.5989;0.5526;2.2495;7.8588;0.5127;0.5917;0.5127
2636.9;2.2511;2.258;2.2431;2.2422;8.5;8.5469;0.0637;90.0417;165.7749;33.302;0.2332;4.6953;0.6005;0.5524;2.246;7.7328;0.515;0.5927;0.515
2637;2.2424;2.2558;2.2403;2.2334;8.5;8.5468;0.0635;89.9844;165.5542;31.5592;0.2334;4.7253;0.6;0.5532;2.2401;7.9385;0.5102;0.5898;0.5102
2637.1;2.2329;2.2478;2.2368;2.2261;8.5;8.5235;0.0613;89.9273;165.3336;31.6814;0.2346;4.742;0.5921;0.5536;2.2332;8.0415;0.5049;0.5847;0.5049
2637.2;2.2263;2.2374;2.2337;2.2219;8.5;8.5469;0.0582;89.9566;165.1705;31.8066;0.237;4.7525;0.5854;0.5537;2.2273;8.1448;0.4977;0.5793;0.4977
2637.3;2.2242;2.2299;2.2317;2.2208;8.5;8.5469;0.0555;90.0225;165.0315;32.9311;0.2385;4.7535;0.5804;0.5538;2.2243;8.3512;0.4902;0.5748;0.4902
2637.4;2.2247;2.2289;2.2311;2.2224;8.5;8.5469;0.0539;90.0881;164.8929;34.1601;0.238;4.7378;0.5788;0.5546;2.2248;8.6589;0.4832;0.5713;0.4832
2637.5;2.2267;2.2326;2.2322;2.2262;8.5;8.5469;0.0533;90.1471;164.9259;34.6828;0.2356;4.7035;0.5813;0.556;2.2276;8.9666;0.4777;0.5694;0.4777
2637.6;2.2302;2.2358;2.2341;2.2303;8.5;8.5469;0.0535;90.2025;165.0489;32.5036;0.2333;4.6658;0.5854;0.5565;2.2306;9.2744;0.476;0.5701;0.476
2637.7;2.2356;2.235;2.2353;2.2333;8.5;8.5469;0.054;90.258;165.1719;31.8844;0.2326;4.6455;0.5963;0.5559;2.2321;9.5762;0.4805;0.5734;0.4805
2637.8;2.2409;2.2322;2.2344;2.2345;8.5;8.5469;0.0544;90.3193;165.3147;32.3412;0.2336;4.6496;0.6061;0.5558;2.232;9.8781;0.4915;0.5811;0.4915
2637.9;2.2436;2.2315;2.2325;2.2342;8.5;8.5469;0.0547;90.3844;165.4701;32.2853;0.2353;4.671;0.6148;0.5545;2.2315;10.1792;0.5085;0.5902;0.5085
2638;2.2424;2.2346;2.2318;2.2326;8.5;8.5469;0.0552;90.4494;165.6254;32.0814;0.2362;4.6952;0.6218;0.5531;2.2317;10.2656;0.5246;0.5978;0.5246
2638.1;2.2404;2.2382;2.2334;2.2303;8.5;8.5469;0.0558;90.4854;165.7121;31.883;0.2355;4.7167;0.6213;0.5523;2.2325;10.3523;0.5317;0.601;0.5317
2638.2;2.24;2.2383;2.2364;2.2285;8.5;8.5469;0.056;90.4988;165.7449;33.5701;0.2333;4.728;0.6136;0.5519;2.233;10.5251;0.5269;0.5987;0.5269
2638.3;2.241;2.2351;2.238;2.2283;8.5;8.5469;0.0556;90.512;165.7776;34.2127;0.2307;4.7244;0.6047;0.5518;2.2329;10.6975;0.5136;0.5914;0.5136
2638.4;2.2416;2.2325;2.2366;2.2311;8.5;8.5469;0.055;90.4867;165.7605;33.0501;0.2283;4.7126;0.5978;0.5531;2.2328;10.7219;0.4984;0.5827;0.4984
2638.5;2.2409;2.2336;2.2335;2.237;8.5;8.5469;0.0548;90.4243;165.6962;32.7694;0.2262;4.7029;0.5914;0.5535;2.2341;10.7463;0.4859;0.5762;0.4859
2638.6;2.2408;2.2385;2.2326;2.2437;8.5;8.5469;0.0552;90.3618;165.6317;31.6881;0.2249;4.7015;0.5853;0.5526;2.2371;10.7716;0.4796;0.5706;0.4796
2638.7;2.2417;2.2445;2.2337;2.2489;8.5;8.5469;0.0554;90.2794;165.5691;32.1383;0.224;4.7005;0.5778;0.5519;2.2406;11.1031;0.4732;0.5647;0.4732
2638.8;2.2431;2.2494;2.2352;2.2523;8.5;8.5469;0.0554;90.174;165.5083;31.7581;0.2239;4.6941;0.57;0.552;2.2433;11.2691;0.4668;0.5578;0.4668
2638.9;2.2456;2.2509;2.2372;2.2552;8.5;8.5469;0.0556;90.0687;165.4476;31.3792;0.2243;4.692;0.5624;0.5517;2.2451;11.4356;0.4605;0.5519;0.4605
2639;2.2493;2.2479;2.2402;2.2581;8.5;8.5469;0.0567;89.9856;165.4062;31.4431;0.2238;4.7092;0.5563;0.5512;2.2461;11.7678;0.4548;0.5482;0.4548
2639.1;2.2536;2.2434;2.2432;2.2599;8.5;8.5469;0.0586;89.9337;165.3918;31.607;0.2224;4.7406;0.554;0.552;2.2469;12.1842;0.451;0.5458;0.451
2639.2;2.2556;2.2413;2.2428;2.2571;8.5;8.5469;0.0596;89.8817;165.3773;31.585;0.2208;4.759;0.5562;0.553;2.2458;12.6005;0.4487;0.5455;0.4487
2639.3;2.2533;2.2422;2.2362;2.2484;8.5;8.5469;0.0585;89.8472;165.3921;32.4731;0.2212;4.7475;0.5599;0.5539;2.2415;13.0166;0.4515;0.547;0.4515
2639.4;2.2477;2.2427;2.2253;2.236;8.5;8.5469;0.0552;89.8423;165.4565;33.382;0.2259;4.7122;0.567;0.5518;2.2342;13.3316;0.4583;0.5524;0.4583
2639.5;2.2414;2.2389;2.2149;2.226;8.5;8.5469;0.0513;89.8375;165.521;33.0056;0.2334;4.67;0.5678;0.5512;2.2265;13.6463;0.4585;0.5524;0.4585
2639.6;2.2364;2.2321;2.2107;2.2235;8.5;8.5469;0.0487;89.8579;165.5869;33.1665;0.2399;4.6365;0.5624;0.551;2.2217;13.8038;0.4531;0.548;0.4531
2639.7;2.2348;2.2268;2.2132;2.2277;8.5;8.5469;0.0486;89.9315;165.6557;33.3268;0.2414;4.6261;0.5528;0.5499;2.2216;13.9616;0.444;0.541;0.444
2639.8;2.2367;2.2279;2.2201;2.234;8.5;8.5469;0.0512;90.0052;165.7246;33.2579;0.2393;4.6503;0.5414;0.5483;2.2252;14.2414;0.4327;0.532;0.4327
2639.9;2.2403;2.2345;2.2275;2.239;8.5;8.5469;0.0555;90.076;165.8132;31.8653;0.237;4.7116;0.5303;0.5471;2.2306;14.5211;0.4213;0.5226;0.4213
2640;2.2431;2.2416;2.2315;2.2427;8.5;8.5469;0.0595;90.14;165.954;32.008;0.2355;4.7865;0.5206;0.5449;2.2349;14.8009;0.4137;0.5149;0.4137
2640.1;2.2436;2.2441;2.2314;2.2451;8.5;8.5469;0.0615;90.2038;166.0948;31.5094;0.2332;4.8376;0.5138;0.5431;2.2365;15.0714;0.4104;0.5082;0.4104
2640.2;2.2416;2.2398;2.2295;2.2448;8.5;8.5469;0.0604;90.2685;166.206;32.687;0.2301;4.8379;0.5132;0.5408;2.2352;15.3419;0.4097;0.5064;0.4097
2640.3;2.2382;2.2329;2.2293;2.2421;8.5;8.5469;0.0578;90.3365;166.2154;32.9397;0.2279;4.8045;0.5165;0.5379;2.2329;15.6119;0.4091;0.5057;0.4091
2640.4;2.2353;2.2293;2.2322;2.24;8.5;8.5469;0.0559;90.4044;166.2249;31.6661;0.2277;4.7797;0.5159;0.537;2.2322;15.6887;0.4065;0.503;0.4065
2640.5;2.2347;2.2313;2.2364;2.2402;8.5;8.5469;0.0556;90.4692;166.2446;32.142;0.229;4.7877;0.5113;0.5346;2.2336;15.7655;0.4026;0.4992;0.4026
2640.6;2.2363;2.236;2.2403;2.2414;8.5;8.5469;0.0562;90.5191;166.3116;32.1459;0.2305;4.8088;0.5058;0.5333;2.2359;15.8422;0.4011;0.4952;0.4011
2640.7;2.2375;2.2361;2.2423;2.2401;8.5;8.5469;0.0555;90.569;166.3788;32.9411;0.231;4.7851;0.4957;0.5298;2.2361;15.8547;0.4021;0.4903;0.4021
2640.8;2.2388;2.2363;2.2443;2.2389;8.5;8.5469;0.0547;90.6216;166.4448;34.0409;0.2316;4.7614;0.4857;0.5263;2.2363;15.8672;0.403;0.4854;0.403
2640.9;2.2408;2.2331;2.2449;2.2375;8.5;8.5469;0.0534;90.6919;166.5044;33.2225;0.2315;4.7236;0.4796;0.5239;2.2355;15.8797;0.4036;0.4828;0.4036
2641;2.2432;2.2319;2.2437;2.2369;8.5;8.5469;0.0526;90.7622;166.5639;32.003;0.231;4.7056;0.4795;0.5227;2.2347;15.8838;0.405;0.4844;0.405
2641.1;2.2452;2.2335;2.2401;2.2363;8.5;8.5469;0.0525;90.8263;166.6219;32.019;0.2302;4.7054;0.4832;0.5231;2.2339;15.888;0.4056;0.4869;0.4056
2641.2;2.2456;2.2357;2.2353;2.2357;8.5;8.5469;0.053;90.8213;166.6613;31.3677;0.2298;4.7028;0.4896;0.524;2.2331;15.892;0.4084;0.4916;0.4084
2641.3;2.2445;2.2365;2.2305;2.2367;8.5;8.5469;0.0537;90.8163;166.7008;33.5129;0.2307;4.6978;0.4976;0.5251;2.2326;15.8647;0.4097;0.4965;0.4097
2641.4;2.2423;2.2358;2.2278;2.2399;8.5;8.5469;0.0549;90.811;166.7384;34.547;0.2324;4.7009;0.5029;0.5244;2.2327;15.8373;0.4068;0.5002;0.4068
2641.5;2.2381;2.2348;2.2266;2.2429;8.5;8.5469;0.0558;90.7956;166.7244;34.1405;0.2336;4.7132;0.5005;0.5234;2.2324;15.8101;0.4004;0.4956;0.4004
2641.6;2.2339;2.2353;2.2255;2.2435;8.5;8.5469;0.0559;90.7803;166.7103;35.1706;0.2335;4.7195;0.4921;0.5211;2.2314;15.836;0.3973;0.4892;0.3973
2641.7;2.2317;2.2369;2.224;2.2415;8.5;8.5469;0.0549;90.7649;166.6961;33.8515;0.2327;4.7059;0.4837;0.518;2.2302;15.8619;0.3957;0.4844;0.3957
2641.8;2.2322;2.238;2.2231;2.2396;8.5;8.5469;0.0535;90.7408;166.6631;34.4715;0.2325;4.6768;0.477;0.5151;2.2294;15.8878;0.3945;0.4793;0.3945
2641.9;2.2336;2.2392;2.2241;2.2399;8.5;8.5469;0.0529;90.7167;166.6298;33.8598;0.2338;4.6514;0.4714;0.5131;2.2301;15.8822;0.3921;0.475;0.3921
2642;2.2334;2.2413;2.2262;2.241;8.5;8.5469;0.0531;90.6926;166.5967;33.8687;0.2357;4.644;0.4651;0.5104;2.2318;15.8766;0.3899;0.4704;0.3899
2642.1;2.2318;2.2444;2.229;2.2406;8.5;8.5469;0.0537;90.697;166.6422;33.6837;0.2359;4.6607;0.4608;0.508;2.2335;15.871;0.3883;0.4673;0.3883
2642.2;2.2315;2.247;2.2329;2.2384;8.5;8.5469;0.0546;90.7033;166.693;33.2339;0.2332;4.6931;0.457;0.5043;2.2354;15.8737;0.3891;0.4643;0.3891
2642.3;2.2341;2.2476;2.2366;2.2375;8.5;8.5469;0.0559;90.7096;166.744;34.1405;0.2294;4.7298;0.4546;0.5026;2.2373;15.8764;0.3895;0.4634;0.3895
2642.4;2.2387;2.2466;2.2386;2.2396;8.5;8.5469;0.0574;90.7179;166.8451;32.6278;0.2274;4.752;0.4506;0.5012;2.239;15.8791;0.3908;0.4617;0.3908
2642.5;2.2428;2.2449;2.2385;2.2438;8.5;8.5469;0.0584;90.7265;166.9524;31.7203;0.2284;4.7427;0.4467;0.5006;2.24;15.8723;0.3922;0.4592;0.3922
2642.6;2.2444;2.243;2.2374;2.2472;8.5;8.5469;0.058;90.7352;167.0596;32.3189;0.2316;4.699;0.4417;0.4986;2.2398;15.8656;0.3921;0.457;0.3921
2642.7;2.2441;2.2391;2.2362;2.2472;8.5;8.5469;0.056;90.7569;167.107;32.4486;0.2346;4.6389;0.4388;0.4971;2.2382;15.8592;0.3913;0.4542;0.3913
2642.8;2.2431;2.2342;2.2336;2.2441;8.5;8.5468;0.053;90.7811;167.143;31.699;0.236;4.5836;0.4365;0.4972;2.2351;15.9486;0.3911;0.4521;0.3911
2642.9;2.2426;2.2316;2.229;2.2395;8.5;8.5001;0.0502;90.8051;167.179;31.9021;0.2358;4.5479;0.4346;0.4959;2.2321;16.0381;0.3927;0.4518;0.3927
2643;2.2436;2.2339;2.225;2.2366;8.5;8.5469;0.0491;90.7746;167.28;31.8991;0.2345;4.5469;0.4339;0.4969;2.2312;16.1275;0.3938;0.4512;0.3938
2643.1;2.2447;2.2391;2.225;2.2376;8.5;8.5469;0.0503;90.7296;167.3981;32.5747;0.2335;4.5801;0.4316;0.4969;2.2332;16.1947;0.3942;0.4506;0.3942
2643.2;2.2442;2.2432;2.2299;2.2415;8.5;8.5469;0.0528;90.6847;167.5159;33.0353;0.2349;4.6335;0.4305;0.4978;2.2366;16.2619;0.395;0.4494;0.395
2643.3;2.2423;2.2452;2.2374;2.2447;8.5;8.5469;0.0555;90.6639;167.5448;32.4318;0.2375;4.6959;0.4302;0.4985;2.2402;16.3291;0.3954;0.4499;0.3954
2643.4;2.2412;2.2463;2.2438;2.2442;8.5;8.5469;0.0578;90.6515;167.5432;32.3963;0.2392;4.7633;0.4301;0.4998;2.2427;16.3867;0.3948;0.4503;0.3948
2643.5;2.2436;2.2478;2.2473;2.2407;8.5;8.5469;0.0597;90.6389;167.5415;32.7641;0.2389;4.8321;0.4294;0.501;2.2446;16.4443;0.3962;0.4517;0.3962
2643.6;2.2493;2.2504;2.2479;2.2386;8.5;8.5468;0.0615;90.5869;167.516;32.5046;0.24;4.8772;0.4299;0.4999;2.2465;16.5016;0.4026;0.4546;0.4026
2643.7;2.2549;2.2533;2.2473;2.24;8.5;8.5233;0.0632;90.5176;167.4801;32.5381;0.2352;4.8786;0.4312;0.5013;2.2483;16.5008;0.4026;0.4544;0.4026
2643.8;2.2568;2.2547;2.2453;2.2433;8.5;8.5;0.0638;90.4484;167.444;32.0592;0.2368;4.8304;0.4354;0.5019;2.2488;16.4999;0.395;0.453;0.395
2643.9;2.2517;2.2525;2.2417;2.2446;8.5;8.5001;0.0625;90.3893;167.3661;32.3908;0.2329;4.7562;0.4382;0.504;2.2461;16.4989;0.3939;0.4525;0.3939
2644;2.2418;2.2473;2.2375;2.2427;8.5;8.5469;0.0598;90.3356;167.2652;32.0725;0.231;4.6967;0.4396;0.5042;2.2407;16.4754;0.3952;0.4543;0.3952
2644.1;2.2331;2.2417;2.2341;2.2395;8.5;8.5469;0.057;90.282;167.1644;31.3511;0.2273;4.6757;0.4417;0.5053;2.2352;16.4519;0.3975;0.4573;0.3975
2644.2;2.2311;2.2374;2.2324;2.2366;8.5;8.5469;0.0552;90.2193;167.0659;31.9693;0.2239;4.6929;0.4467;0.5071;2.2321;16.4288;0.3994;0.4619;0.3994
2644.3;2.236;2.2353;2.2329;2.2344;8.5;8.5469;0.0549;90.1507;166.9689;32.3923;0.223;4.729;0.4542;0.5086;2.2321;16.5427;0.4012;0.4671;0.4012
2644.4;2.2428;2.2347;2.2349;2.2319;8.5;8.5469;0.0556;90.0823;166.8719;32.8023;0.2253;4.7559;0.4641;0.5106;2.2336;16.6567;0.4026;0.4732;0.4026
2644.5;2.2458;2.2345;2.2364;2.2302;8.5;8.5313;0.0564;90.0961;166.7651;32.7349;0.2332;4.7582;0.4739;0.5105;2.2346;16.771;0.4038;0.4783;0.4038
2644.6;2.2445;2.2343;2.2349;2.231;8.5;8.5469;0.0566;90.1765;166.6504;33.1313;0.2363;4.7351;0.4754;0.5107;2.2343;16.9645;0.4027;0.4796;0.4027
2644.7;2.2431;2.2346;2.2311;2.2339;8.5;8.5469;0.0562;90.257;166.5358;33.8176;0.2406;4.7042;0.4735;0.5092;2.2334;17.158;0.4038;0.4753;0.4038
2644.8;2.2461;2.237;2.2285;2.238;8.5;8.5469;0.0564;90.3345;166.472;34.245;0.2423;4.6965;0.4583;0.5047;2.2341;17.3513;0.4001;0.4653;0.4001
2644.9;2.2527;2.2401;2.2293;2.2403;8.5;8.5469;0.0578;90.4091;166.4581;33.7594;0.2412;4.7225;0.4428;0.501;2.2363;17.5156;0.3965;0.4556;0.3965
2645;2.2565;2.2407;2.2328;2.24;8.5;8.5469;0.0596;90.4837;166.4442;32.8601;0.2388;4.7588;0.4331;0.4987;2.2378;17.6798;0.396;0.4484;0.396
2645.1;2.2541;2.2384;2.2355;2.2379;8.5;8.5469;0.0601;90.5878;166.4066;33.0448;0.2368;4.7704;0.428;0.4964;2.2371;17.8441;0.3966;0.4427;0.3966
2645.2;2.2483;2.2358;2.237;2.2348;8.5;8.5469;0.0591;90.7271;166.3409;34.2584;0.237;4.7536;0.4245;0.4937;2.2356;18.0083;0.3985;0.4394;0.3985
2645.3;2.2431;2.2357;2.2377;2.233;8.5;8.5469;0.0578;90.8663;166.2752;34.1818;0.2397;4.7307;0.4234;0.4927;2.2348;18.1725;0.3985;0.4382;0.3985
2645.4;2.2397;2.2381;2.2376;2.2328;8.5;8.5469;0.0571;91.0049;166.2437;33.246;0.2426;4.7168;0.4226;0.4948;2.2352;18.3363;0.3979;0.4381;0.3979
2645.5;2.2378;2.2421;2.2369;2.2343;8.5;8.5469;0.057;91.1426;166.2617;32.6932;0.243;4.715;0.4225;0.4974;2.2363;18.346;0.3984;0.4406;0.3984
2645.6;2.2368;2.2455;2.2364;2.2367;8.5;8.5469;0.0572;91.2802;166.2798;32.6895;0.2408;4.7159;0.4249;0.4997;2.2375;18.3558;0.3991;0.4426;0.3991
2645.7;2.2366;2.2468;2.2372;2.2379;8.5;8.5469;0.0569;91.4262;166.3101;32.4382;0.2372;4.7064;0.4296;0.5028;2.2382;18.3655;0.4021;0.4449;0.4021
2645.8;2.2379;2.2458;2.2403;2.2368;8.5;8.5469;0.0557;91.5868;166.3624;32.4532;0.2337;4.6886;0.4341;0.5079;2.2386;18.3514;0.4074;0.4485;0.4074
2645.9;2.2397;2.244;2.2434;2.2331;8.5;8.5469;0.0543;91.7473;166.4148;33.038;0.2302;4.6735;0.4374;0.5141;2.2383;18.3372;0.4117;0.4533;0.4117
2646;2.24;2.2433;2.2428;2.2288;8.5;8.5469;0.0531;91.858;166.4552;33.356;0.2283;4.674;0.4408;0.5213;2.2367;18.3231;0.4153;0.4601;0.4153
2646.1;2.2381;2.2435;2.2387;2.2257;8.5;8.5469;0.0524;91.8593;166.4699;33.2325;0.2298;4.6925;0.4445;0.5314;2.2342;18.3411;0.415;0.468;0.415
2646.2;2.2367;2.2433;2.2348;2.2246;8.5;8.5469;0.0525;91.8606;166.4846;32.9837;0.2343;4.7337;0.4496;0.5402;2.232;18.359;0.4133;0.4757;0.4133
2646.3;2.2375;2.2434;2.2337;2.2264;8.5;8.5469;0.0536;91.8686;166.4904;32.7752;0.2387;4.7887;0.4602;0.55;2.232;18.3769;0.4104;0.487;0.4104
2646.4;2.24;2.2443;2.2357;2.2306;8.5;8.5469;0.0554;91.8949;166.4716;32.635;0.2396;4.8366;0.4826;0.5571;2.234;18.3771;0.414;0.5021;0.414
2646.5;2.2421;2.2458;2.2393;2.2363;8.5;8.5469;0.0573;91.9212;166.4526;32.8918;0.2369;4.8629;0.5107;0.5641;2.2372;18.3773;0.4226;0.5183;0.4226
2646.6;2.2423;2.2467;2.2423;2.2421;8.5;8.5469;0.0586;91.9155;166.4228;32.9584;0.2334;4.8654;0.5306;0.5623;2.2399;18.3775;0.4355;0.5243;0.4355
2646.7;2.2418;2.2463;2.2421;2.2463;8.5;8.5469;0.0589;91.7948;166.3533;33.1063;0.2315;4.8499;0.5239;0.555;2.2405;18.3736;0.4314;0.5139;0.4314
2646.8;2.243;2.246;2.2373;2.2464;8.5;8.5469;0.0587;91.6741;166.284;33.368;0.232;4.8237;0.4913;0.546;2.2389;18.3696;0.4178;0.4943;0.4178
2646.9;2.2456;2.2454;2.2303;2.2426;8.5;8.5469;0.0585;91.5645;166.2202;32.6868;0.2335;4.7961;0.457;0.5347;2.2361;18.3656;0.4077;0.4753;0.4077
2647;2.2447;2.2434;2.2253;2.2379;8.5;8.5469;0.0582;91.5086;166.1842;31.3025;0.2336;4.7681;0.438;0.5245;2.233;18.3487;0.4055;0.4586;0.4055
2647.1;2.2379;2.2408;2.2254;2.2355;8.5;8.5469;0.0576;91.4525;166.1483;32.3259;0.2316;4.7355;0.4321;0.5141;2.2309;18.3319;0.4054;0.4485;0.4054
2647.2;2.2295;2.2385;2.2284;2.2353;8.5;8.5469;0.0565;91.3819;166.1156;33.1874;0.2297;4.6854;0.4314;0.5089;2.2298;18.315;0.4031;0.4445;0.4031
2647.3;2.224;2.2369;2.2309;2.2365;8.5;8.5469;0.055;91.2051;166.1065;31.9231;0.2297;4.619;0.4339;0.5076;2.2296;18.3132;0.3992;0.4441;0.3992
2647.4;2.2234;2.2344;2.2316;2.2383;8.5;8.5469;0.0537;91.0283;166.0975;32.95;0.2319;4.5621;0.4361;0.5071;2.23;18.3113;0.396;0.446;0.396
2647.5;2.2264;2.2307;2.2323;2.239;8.5;8.5469;0.0534;90.8514;166.0903;32.5379;0.2342;4.5502;0.436;0.5076;2.2305;18.3095;0.3939;0.4476;0.3939
2647.6;2.2303;2.2288;2.2342;2.2369;8.5;8.5469;0.0537;90.673;166.1084;32.9638;0.2347;4.5909;0.4345;0.5057;2.2308;18.3168;0.3948;0.4494;0.3948
2647.7;2.2323;2.2312;2.2345;2.2322;8.5;8.5469;0.0537;90.4946;166.1263;32.7527;0.2331;4.658;0.4329;0.5054;2.2299;18.3241;0.3979;0.45;0.3979
2647.8;2.2316;2.2363;2.2313;2.2284;8.5;8.5469;0.053;90.3234;166.1442;31.3407;0.2312;4.7;0.431;0.5022;2.2282;18.3314;0.4007;0.4488;0.4007
2647.9;2.2297;2.2389;2.2258;2.2274;8.5;8.5469;0.0516;90.4241;166.1592;31.5546;0.2301;4.6962;0.4283;0.4976;2.226;18.3218;0.4039;0.446;0.4039
2648;2.2289;2.2375;2.2208;2.2278;8.5;8.5469;0.0505;90.5248;166.1742;31.8301;0.2301;4.6652;0.4248;0.4942;2.2242;18.3122;0.4036;0.4412;0.4036
2648.1;2.2307;2.2358;2.2195;2.2275;8.5;8.5469;0.0501;90.6257;166.1892;31.7729;0.2297;4.65;0.4216;0.4915;2.2242;18.3025;0.4019;0.4366;0.4019
2648.2;2.234;2.2369;2.2229;2.2271;8.5;8.5469;0.0511;90.813;166.1765;30.8882;0.2284;4.6781;0.417;0.4886;2.2269;18.3098;0.3974;0.432;0.3974
2648.3;2.2376;2.2398;2.2307;2.2279;8.5;8.5469;0.0529;91.0024;166.163;32.5166;0.227;4.7341;0.4129;0.4858;2.2318;18.3171;0.3935;0.4284;0.3935
